position_id,ticker,lane,entry_date,baseline_close_date,baseline_pnl_pct,evidence_group,market_regime,quality_score,fill_degradation_pct,debit_pct_of_width,worst_leg_bid_ask_pct,priced_day_count,unpriced_day_count,stop_50_triggered,stop_50_date,stop_50_pnl_pct,stop_50_delta_pct,stop_50_classification,stop_50_quality,stop_60_triggered,stop_60_date,stop_60_pnl_pct,stop_60_delta_pct,stop_60_classification,stop_60_quality,stop_70_triggered,stop_70_date,stop_70_pnl_pct,stop_70_delta_pct,stop_70_classification,stop_70_quality,stop_80_triggered,stop_80_date,stop_80_pnl_pct,stop_80_delta_pct,stop_80_classification,stop_80_quality,stop_90_triggered,stop_90_date,stop_90_pnl_pct,stop_90_delta_pct,stop_90_classification,stop_90_quality
150,AMD,short_term,2026-04-16,2026-04-20,38.0825,historical_paper,bullish,68.1,14.8687,30.6125,7.1066,3,0,False,,38.0825,0.0,no_stop_trigger,no_stop_trigger,False,,38.0825,0.0,no_stop_trigger,no_stop_trigger,False,,38.0825,0.0,no_stop_trigger,no_stop_trigger,False,,38.0825,0.0,no_stop_trigger,no_stop_trigger,False,,38.0825,0.0,no_stop_trigger,no_stop_trigger
156,AMD,short_term,2026-04-17,2026-04-21,9.017,historical_paper,bullish,67.6,10.9372,26.93,3.1348,3,0,False,,9.017,0.0,no_stop_trigger,no_stop_trigger,False,,9.017,0.0,no_stop_trigger,no_stop_trigger,False,,9.017,0.0,no_stop_trigger,no_stop_trigger,False,,9.017,0.0,no_stop_trigger,no_stop_trigger,False,,9.017,0.0,no_stop_trigger,no_stop_trigger
163,AMD,short_term,2026-04-20,2026-04-24,212.3632,historical_paper,bullish,67.8,12.8099,27.3,4.878,5,0,False,,212.3632,0.0,no_stop_trigger,no_stop_trigger,False,,212.3632,0.0,no_stop_trigger,no_stop_trigger,False,,212.3632,0.0,no_stop_trigger,no_stop_trigger,False,,212.3632,0.0,no_stop_trigger,no_stop_trigger,False,,212.3632,0.0,no_stop_trigger,no_stop_trigger
169,AMD,short_term,2026-04-21,2026-04-28,100.0877,historical_paper,bullish,68.1,12.9814,40.4222,7.5949,5,1,False,,100.0877,0.0,no_stop_trigger,no_stop_trigger,False,,100.0877,0.0,no_stop_trigger,no_stop_trigger,False,,100.0877,0.0,no_stop_trigger,no_stop_trigger,False,,100.0877,0.0,no_stop_trigger,no_stop_trigger,False,,100.0877,0.0,no_stop_trigger,no_stop_trigger
174,AMD,short_term,2026-04-22,2026-04-27,138.7444,historical_paper,bullish,68.3,13.5227,33.3,6.4516,4,0,False,,138.7444,0.0,no_stop_trigger,no_stop_trigger,False,,138.7444,0.0,no_stop_trigger,no_stop_trigger,False,,138.7444,0.0,no_stop_trigger,no_stop_trigger,False,,138.7444,0.0,no_stop_trigger,no_stop_trigger,False,,138.7444,0.0,no_stop_trigger,no_stop_trigger
178,AMD,short_term,2026-04-23,2026-04-27,64.2198,historical_paper,bullish,67.5,14.2857,42.4,5.848,3,0,False,,64.2198,0.0,no_stop_trigger,no_stop_trigger,False,,64.2198,0.0,no_stop_trigger,no_stop_trigger,False,,64.2198,0.0,no_stop_trigger,no_stop_trigger,False,,64.2198,0.0,no_stop_trigger,no_stop_trigger,False,,64.2198,0.0,no_stop_trigger,no_stop_trigger
194,AMD,short_term,2026-04-29,2026-05-04,42.7688,historical_paper,bullish,61.9,14.8368,29.7692,6.6667,4,0,False,,42.7688,0.0,no_stop_trigger,no_stop_trigger,False,,42.7688,0.0,no_stop_trigger,no_stop_trigger,False,,42.7688,0.0,no_stop_trigger,no_stop_trigger,False,,42.7688,0.0,no_stop_trigger,no_stop_trigger,False,,42.7688,0.0,no_stop_trigger,no_stop_trigger
197,AMD,short_term,2026-04-30,2026-05-04,-30.5794,historical_paper,neutral,61.8,17.5955,40.2538,7.7419,3,0,False,,-30.5794,0.0,no_stop_trigger,no_stop_trigger,False,,-30.5794,0.0,no_stop_trigger,no_stop_trigger,False,,-30.5794,0.0,no_stop_trigger,no_stop_trigger,False,,-30.5794,0.0,no_stop_trigger,no_stop_trigger,False,,-30.5794,0.0,no_stop_trigger,no_stop_trigger
201,AMD,short_term,2026-05-01,2026-05-05,-18.7259,historical_paper,bullish,61.3,15.4869,37.4,7.1713,3,0,False,,-18.7259,0.0,no_stop_trigger,no_stop_trigger,False,,-18.7259,0.0,no_stop_trigger,no_stop_trigger,False,,-18.7259,0.0,no_stop_trigger,no_stop_trigger,False,,-18.7259,0.0,no_stop_trigger,no_stop_trigger,False,,-18.7259,0.0,no_stop_trigger,no_stop_trigger
219,AMD,short_term,2026-05-06,2026-05-11,89.7252,historical_paper,bullish,59.7,14.1339,36.2375,6.8441,4,0,False,,89.7252,0.0,no_stop_trigger,no_stop_trigger,False,,89.7252,0.0,no_stop_trigger,no_stop_trigger,False,,89.7252,0.0,no_stop_trigger,no_stop_trigger,False,,89.7252,0.0,no_stop_trigger,no_stop_trigger,False,,89.7252,0.0,no_stop_trigger,no_stop_trigger
