symbol,bar_date,open,high,low,close,adjustment_policy,volume,vendor,source,source_event_date,published_at_utc,known_at_utc,fetched_at_utc,adjustment_mode,corporate_action_basis,source_url_or_file_name,provenance_id,source_quality
NEM,2025-01-30,42.380000,43.520000,42.250000,43.090000,raw_unadjusted_alpaca_sip_daily_bar,9872790,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-01-30,2025-01-30T21:15:00Z,2025-01-30T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-01-30,trusted
NEM,2025-01-31,43.490000,43.620000,42.470000,42.720000,raw_unadjusted_alpaca_sip_daily_bar,10595225,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-01-31,2025-01-31T21:15:00Z,2025-01-31T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-01-31,trusted
NEM,2025-02-03,42.900000,43.700000,42.655000,43.120000,raw_unadjusted_alpaca_sip_daily_bar,10444137,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-02-03,2025-02-03T21:15:00Z,2025-02-03T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-02-03,trusted
NEM,2025-02-04,43.090000,43.545000,42.980000,43.350000,raw_unadjusted_alpaca_sip_daily_bar,7846770,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-02-04,2025-02-04T21:15:00Z,2025-02-04T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-02-04,trusted
NEM,2025-02-05,44.060000,45.519300,43.970000,44.960000,raw_unadjusted_alpaca_sip_daily_bar,14089465,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-02-05,2025-02-05T21:15:00Z,2025-02-05T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-02-05,trusted
NEM,2025-02-06,44.940000,45.030000,44.060000,44.880000,raw_unadjusted_alpaca_sip_daily_bar,11222892,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-02-06,2025-02-06T21:15:00Z,2025-02-06T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-02-06,trusted
NEM,2025-02-07,45.180000,45.840000,44.800000,44.840000,raw_unadjusted_alpaca_sip_daily_bar,7455886,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-02-07,2025-02-07T21:15:00Z,2025-02-07T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-02-07,trusted
NEM,2025-02-10,46.000000,46.630000,45.780000,46.460000,raw_unadjusted_alpaca_sip_daily_bar,10733552,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-02-10,2025-02-10T21:15:00Z,2025-02-10T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-02-10,trusted
NEM,2025-02-11,45.995000,46.230000,45.470000,45.490000,raw_unadjusted_alpaca_sip_daily_bar,11488965,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-02-11,2025-02-11T21:15:00Z,2025-02-11T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-02-11,trusted
NEM,2025-02-12,45.310000,47.020200,45.110000,46.810000,raw_unadjusted_alpaca_sip_daily_bar,11972344,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-02-12,2025-02-12T21:15:00Z,2025-02-12T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-02-12,trusted
NEM,2025-02-13,46.990000,47.995000,46.670000,47.750000,raw_unadjusted_alpaca_sip_daily_bar,11625950,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-02-13,2025-02-13T21:15:00Z,2025-02-13T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-02-13,trusted
NEM,2025-02-14,47.790000,47.910000,46.540000,46.540000,raw_unadjusted_alpaca_sip_daily_bar,9890786,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-02-14,2025-02-14T21:15:00Z,2025-02-14T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-02-14,trusted
NEM,2025-02-18,47.390000,47.620000,46.760000,47.510000,raw_unadjusted_alpaca_sip_daily_bar,9006883,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-02-18,2025-02-18T21:15:00Z,2025-02-18T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-02-18,trusted
NEM,2025-02-19,46.900000,47.800000,46.780000,47.410000,raw_unadjusted_alpaca_sip_daily_bar,9024198,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-02-19,2025-02-19T21:15:00Z,2025-02-19T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-02-19,trusted
NEM,2025-02-20,47.400000,48.225000,47.200000,48.090000,raw_unadjusted_alpaca_sip_daily_bar,13664619,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-02-20,2025-02-20T21:15:00Z,2025-02-20T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-02-20,trusted
NEM,2025-02-21,47.460000,48.230000,45.150000,45.330000,raw_unadjusted_alpaca_sip_daily_bar,17235051,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-02-21,2025-02-21T21:15:00Z,2025-02-21T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-02-21,trusted
NEM,2025-02-24,45.410000,45.465000,43.460000,44.040000,raw_unadjusted_alpaca_sip_daily_bar,22565277,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-02-24,2025-02-24T21:15:00Z,2025-02-24T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-02-24,trusted
NEM,2025-02-25,43.770000,43.870000,42.160000,42.930000,raw_unadjusted_alpaca_sip_daily_bar,13053031,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-02-25,2025-02-25T21:15:00Z,2025-02-25T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-02-25,trusted
NEM,2025-02-26,43.100000,43.940000,42.600000,43.580000,raw_unadjusted_alpaca_sip_daily_bar,7966728,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-02-26,2025-02-26T21:15:00Z,2025-02-26T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-02-26,trusted
NEM,2025-02-27,43.120000,43.260000,42.040000,42.120000,raw_unadjusted_alpaca_sip_daily_bar,9621671,Alpaca Markets SIP,alpaca_sip_stock_bars,2025-02-27,2025-02-27T21:15:00Z,2025-02-27T21:15:00Z,2026-06-27T17:37:03Z,raw_unadjusted,alpaca_sip_raw_daily_bars_no_adjustment,https://data.alpaca.markets/v2/stocks/bars,alpaca_sip_stock_bars:NEM:2025-02-27,trusted
